num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
6,5.000000,5.340891,0.011214,0.001278,494393.000000,3195909.184099,24983.199915,99385.000000,0.000798,2,1
3,7.000000,6.542847,0.001612,0.000246,499194.000000,3199213.887855,24992.138879,99876.000000,0.000559,4,1
16,8.000000,7.995698,0.011470,0.001318,494265.000000,3195781.252930,24982.560259,99369.000000,0.003406,2,1
11,7.000000,6.550209,0.011624,0.001341,494188.000000,3195709.200630,24982.199998,99358.000000,0.002049,2,1
4,8.000000,7.646589,0.001676,0.000255,499162.000000,3199183.301497,24991.833015,99872.000000,0.000852,4,1
1,5.000000,4.626716,0.001686,0.000257,499157.000000,3199178.674781,24991.786748,99871.000000,0.000133,4,1
6,14.000000,7.132397,0.011792,0.001354,494104.000000,3195666.406249,24982.093012,99352.000000,0.002235,2,1
6,5.000000,5.340891,0.011852,0.001364,494074.000000,3195634.360903,24981.932785,99346.000000,0.000798,2,1
2,5.000000,5.111099,0.001706,0.000260,499147.000000,3199168.452583,24991.684526,99869.000000,0.000266,4,1
4,12.000000,5.909588,0.011948,0.001372,494026.000000,3195610.722550,24981.873689,99342.000000,0.001277,2,1
8,16.000000,7.808919,0.012204,0.001391,493898.000000,3195548.251199,24981.717511,99334.000000,0.003406,2,1
1,5.000000,4.566410,0.001716,0.000261,499142.000000,3199163.886173,24991.638862,99868.000000,0.000133,4,1
3,5.000000,4.548926,0.012234,0.001395,493883.000000,3195534.604420,24981.649277,99331.000000,0.000399,2,1
3,6.000000,6.450559,0.001752,0.000267,499124.000000,3199144.534495,24991.445345,99865.000000,0.000479,4,1
11,7.000000,6.550209,0.012388,0.001418,493806.000000,3195462.552120,24981.289015,99320.000000,0.002049,2,1
4,11.000000,5.459138,0.012476,0.001425,493762.000000,3195440.715568,24981.234424,99316.000000,0.001171,2,1
3,7.000000,6.542847,0.001794,0.000273,499103.000000,3199124.905954,24991.249060,99862.000000,0.000559,4,1
1,8.000000,4.065202,0.012492,0.001426,493754.000000,3195436.650366,24981.224261,99315.000000,0.000213,2,1
2,9.000000,4.519162,0.012528,0.001429,493736.000000,3195427.612043,24981.201665,99313.000000,0.000479,2,1
9,6.000000,6.051730,0.012636,0.001446,493682.000000,3195373.146476,24980.929337,99304.000000,0.001437,2,1
6,14.000000,7.132397,0.012804,0.001459,493598.000000,3195330.352095,24980.822351,99298.000000,0.002235,2,1
