num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
2,7.000000,6.698595,0.003410,0.000509,498295.000000,3198372.561929,24994.510601,99665.000000,0.000373,2,1
2,3.000000,2.670446,0.003422,0.000510,498289.000000,3198367.221038,24994.483896,99663.000000,0.000160,2,1
1,5.000000,4.864382,0.003432,0.000512,498284.000000,3198362.356656,24994.476509,99662.000000,0.000133,2,1
1,4.000000,4.188707,0.003440,0.000513,498280.000000,3198358.167949,24994.469685,99661.000000,0.000106,2,1
2,3.000000,2.670446,0.003452,0.000515,498274.000000,3198352.827058,24994.442981,99659.000000,0.000160,2,1
1,3.000000,2.555549,0.003458,0.000516,498271.000000,3198350.271509,24994.417426,99658.000000,0.000080,2,1
2,4.000000,3.823295,0.003474,0.000518,498263.000000,3198342.624919,24994.340960,99656.000000,0.000213,2,1
2,7.000000,6.698595,0.003502,0.000522,498249.000000,3198329.227729,24994.323129,99654.000000,0.000373,2,1
2,4.000000,3.823295,0.003518,0.000525,498241.000000,3198321.581139,24994.246663,99652.000000,0.000213,2,1
1,4.000000,4.188707,0.003526,0.000526,498237.000000,3198317.392432,24994.239839,99651.000000,0.000106,2,1
2,3.000000,2.670446,0.003538,0.000527,498231.000000,3198312.051541,24994.213134,99649.000000,0.000160,2,1
2,8.000000,7.713378,0.003570,0.000532,498215.000000,3198296.624785,24994.193612,99647.000000,0.000426,2,1
1,5.000000,4.864382,0.003580,0.000534,498210.000000,3198291.760402,24994.186225,99646.000000,0.000133,2,1
2,8.000000,7.713378,0.003612,0.000539,498194.000000,3198276.333646,24994.166703,99644.000000,0.000426,2,1
2,4.000000,3.823295,0.003628,0.000541,498186.000000,3198268.687056,24994.090237,99642.000000,0.000213,2,1
1,3.000000,2.555549,0.003634,0.000542,498183.000000,3198266.131507,24994.064681,99641.000000,0.000080,2,1
1,5.000000,4.864382,0.003644,0.000543,498178.000000,3198261.267124,24994.057294,99640.000000,0.000133,2,1
