num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
1,5.000000,4.566410,0.003388,0.000326,498306.000000,3198955.487904,24995.351201,0.000000,0.000133,1,1
1,5.000000,4.626716,0.003398,0.000328,498301.000000,3198950.861188,24995.304934,0.000000,0.000133,1,1
3,6.000000,6.450559,0.003434,0.000334,498283.000000,3198931.509510,24995.111417,0.000000,0.000479,1,1
3,6.000000,6.106980,0.003470,0.000340,498265.000000,3198913.188570,24994.928208,0.000000,0.000479,1,1
6,27.000000,7.132397,0.003794,0.000353,498103.000000,3198870.394189,24994.821222,0.000000,0.004311,1,1
4,8.000000,7.646589,0.003858,0.000363,498071.000000,3198839.807831,24994.515358,0.000000,0.000852,1,1
4,17.000000,5.459138,0.003994,0.000369,498003.000000,3198817.971279,24994.460767,0.000000,0.001810,1,1
1,5.000000,4.566410,0.004004,0.000371,497998.000000,3198813.404869,24994.415103,0.000000,0.000133,1,1
1,5.000000,4.626716,0.004014,0.000372,497993.000000,3198808.778153,24994.368836,0.000000,0.000133,1,1
3,6.000000,6.450559,0.004050,0.000378,497975.000000,3198789.426475,24994.175319,0.000000,0.000479,1,1
3,6.000000,6.106980,0.004086,0.000384,497957.000000,3198771.105535,24993.992110,0.000000,0.000479,1,1
6,27.000000,7.132397,0.004410,0.000397,497795.000000,3198728.311154,24993.885124,0.000000,0.004311,1,1
4,8.000000,7.646589,0.004474,0.000407,497763.000000,3198697.724796,24993.579260,0.000000,0.000852,1,1
4,17.000000,5.459138,0.004610,0.000414,497695.000000,3198675.888244,24993.524669,0.000000,0.001810,1,1
1,5.000000,4.566410,0.004620,0.000415,497690.000000,3198671.321834,24993.479005,0.000000,0.000133,1,1
1,5.000000,4.626716,0.004630,0.000417,497685.000000,3198666.695118,24993.432737,0.000000,0.000133,1,1
3,6.000000,6.450559,0.004666,0.000423,497667.000000,3198647.343440,24993.239221,0.000000,0.000479,1,1
